PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,orden_en_hogar,Come y duerme  en este hogar,Sexo,Que parentesco o relación tiene con el/la jefe/a del hogar,Age,Cual es el mes en que nació,Cual es el año en que nació,Tiene cédula de ciudadanía ecuatoriana,Está inscrito en el Registro Civil,Tiene seguro de salud privado,Tiene discapacidad permanente por más de un año,Discapacidad intelectual,Discapacidad Fisico-Motora,Discapacidad Visual,Discapacidad Auditiva,Discapacidad Mental,Asiste actualmente a un establecimiento de educación especial para personas con discapacidad,En dónde nació,En que año llegó al Ecuador,Provincia/País Cantón Parroquia de Nacimiento,En que lugar vive habitualmente,Provincia/País Cantón Parroquia Que Vive Habitualmente,Hace 5 años(Noviembre 2005) En que lugar vivía habitualmente,Provincia/País Cantón Parroquia Que Vivía Hace 5 años,Habla Lengua Indígena el Papá,Habla Lengua Indígena la Mamá,Habla Lengua Castellano/Español el Papá,Habla Lengua Castellano/Español la Mamá,Habla Lengua Extranjera el Papá,Habla Lengua Extranjera la Mamá,No habla el Papá,No habla la Mamá,Habla Lengua Indígena,Cual lengua indigena habla,Habla Lengua Castellana,Habla Lengua Extranjera,No habla Ningún Idioma,Como se identifica según su cultura y costumbres,Cual es la Nacionalidad o Pueblo indígena al que pertenece,El/la niño/a participa en el Programa del INFA,El/la niño/a participa en el Programa del Ministerio de Educación,El/la niño/a participa en el Programa del Centro Infantil Privado,El/la niño/a participa en el Programa del Centro Infantil Público,El/la niño/a participa en Otro Programa,"El/la niño/a Le cuida la madre, el padre, familiares o conocidos gratis",El/la niño/a paga a familiares o conocidos por el cuidado,Sabe leer y escribir,En los ultimos 6 meses ha utilizado Telefono Celular,En los ultimos 6 meses ha utilizado Internet,En los utlimos 6 meses ha utilizado Computadora,Asiste actualmente a un establecimiento de enseñanza regular,El establecimiento de enseñanza regular al que asiste es,Cual es el nivel de instrucción más alto al que asiste o asistió,"Cual es el grado, curso o año más alto que aprobó",Tiene algún título de nivel superior o postgrado,Que título tiene,Qué hizo la semana pasada,Si NO ha trabajado,A que se dedica o que hace el negocio o empresa en la que trabaja o trabajo,Que hace o que es en donde trabaja o trabajo,En el lugar indicado trabaja o trabajo como,Cuantas horas trabajo la semana pasada o la última semana que trabajó,El trabajo que realiza o realizó es o fue,Estado conyugal,Seguridad Social aporta o es afiliado,Cuantos hijos e hijas nacidos vivos ha tenido durante toda su vida,Cuantos hijos nacidos vivos ha tenido durante toda su vida,Cuantas hijas nacidas vivas ha tenido durante toda su vida,No sabe cuantos hijo/as nacidos vivos ha tenido durante toda su vida,Total de Hijos Vivos Actualmente,No sabe cuantos hijos estan vivos actualmente,A que edad tuvo su primer hijo o hija,No sabe a que edad tuvo su primer hijo,Año que tuvo su último hijo nacido vivo,Mes que tuvo su último hijo nacido vivo,No sabe cuando  tuvo su último hijo nacido vivo,Esta vivo el último hijo o hija nacido vivo,Discapacidad recodificada,Idioma que habla recodificado,Autoidentificación étnica recodifica,Tipo de actividad,Rama de actividad recodificada,Grupo de ocupación recodificado,Grupos de edad quinquenal,Grandes grupos de edad,Años de escolaridad,Identificador de manzana,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id
Orellana,01,58,999,010,04,017,1,Area rural,3,Si,Hombre,Hijo o HIja,20,Junio,1990,No,Si,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,210450,En otro lugar del país,220152,En esta ciudad o parroquia rural,220158,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Mestizo/a,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Primario,6,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,112,9211,Cuenta propia,74,Dentro del hogar,Soltero/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Mestizo,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca",Ocupaciones elementales,De 20 a 24 años,De 15 a 64 años,6,22015899901004,22015899901004017,220158999010040171,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,04,017,1,Area rural,4,Si,Mujer,Hijo o HIja,9,Marzo,2001,No,Si,No,Si,#NULL !,Fisico-Motora (Parálisis y amputaciones),#NULL !,#NULL !,#NULL !,No,En otro lugar del país,#NULL !,210450,En otro lugar del país,220152,En esta ciudad o parroquia rural,220158,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Mestizo/a,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Primario,5,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,112,9211,Cuenta propia,48,Fuera del hogar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Físico-Motora (Parálisis y amputaciones),Castellano Español,Mestizo,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca",Ocupaciones elementales,De 5 a 9 años,De 0 a 14 años,5,22015899901004,22015899901004017,220158999010040171,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,05,002,1,Area rural,1,Si,Hombre,Jefe o Jefa de hogar,47,Abril,1963,Si,#NULL !,No,Si,#NULL !,#NULL !,Visual (Ceguera),#NULL !,#NULL !,No,En otro lugar del país,#NULL !,121150,En otro lugar del país,220151,En esta ciudad o parroquia rural,220158,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Mestizo/a,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,No,#NULL !,Primario,6,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,127,6112,Patron/a,48,Dentro del hogar,Casado/a,IESS Seguro campesino,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Visual (Ceguera),Castellano Español,Mestizo,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca","Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",De 45 a 49 años,De 15 a 64 años,7,22015899901005,22015899901005002,220158999010050021,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,05,004,1,Area rural,1,Si,Hombre,Jefe o Jefa de hogar,67,Agosto,1943,Si,#NULL !,No,Si,Se ignora,Se ignora,Se ignora,Se ignora,Se ignora,Se ignora,En otro lugar del país,#NULL !,180350,En otro lugar del país,220152,En otro lugar del país,160163,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Mestizo/a,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,No,#NULL !,Pre escolar,1,#NULL !,#NULL !,No trabajó,Le impide su discapacidad,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Unido/a,IESS Seguro campesino,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,No declarado,Castellano Español,Mestizo,Le impide su discapacidad,#NULL !,#NULL !,De 65 a 69 años,De 65 años y más,0,22015899901005,22015899901005004,220158999010050041,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,05,004,1,Area rural,2,Si,Hombre,Hijo o HIja,24,Julio,1986,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,160165,En otro lugar del país,180250,En otro lugar del país,180250,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Mestizo/a,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,Si,Si,Si,Fiscal (Estado),Secundario,6,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,3100,7522,Patron/a,36,Fuera del hogar,Soltero/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Mestizo,Trabajó al menos 1 hora,Industrias manufactureras,"Oficiales, operarios y artesanos de artes mecánicas y otros oficios",De 20 a 24 años,De 15 a 64 años,12,22015899901005,22015899901005004,220158999010050041,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,05,005,1,Area rural,1,Si,Hombre,Jefe o Jefa de hogar,22,Noviembre,1988,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,160150,En otro lugar del país,220152,En otro lugar del país,220152,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Mestizo/a,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,No,Si,No,#NULL !,Primario,4,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,111,6111,Cuenta propia,48,Dentro del hogar,Soltero/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Mestizo,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca","Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",De 20 a 24 años,De 15 a 64 años,5,22015899901005,22015899901005005,220158999010050051,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,06,002,1,Area rural,1,Si,Hombre,Jefe o Jefa de hogar,24,Febrero,1986,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220152,En otro lugar del país,220152,En esta ciudad o parroquia rural,220158,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Se ignora,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,No,#NULL !,Educación Básica,3,#NULL !,#NULL !,No trabajó,Le impide su discapacidad,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Unido/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Le impide su discapacidad,#NULL !,#NULL !,De 20 a 24 años,De 15 a 64 años,3,22015899901006,22015899901006002,220158999010060021,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,06,002,1,Area rural,2,Si,Mujer,Cónyuge o  conviviente,24,Marzo,1986,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220152,En otro lugar del país,220152,En otro lugar del país,220152,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Se ignora,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,No,No,No,#NULL !,Primario,6,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,113,9211,Cuenta propia,8,Dentro del hogar,Unido/a,No aporta,7,2,5,#NULL !,2,#NULL !,16,#NULL !,2008,Mayo,#NULL !,Si,#NULL !,Indígena,Indígena,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca",Ocupaciones elementales,De 20 a 24 años,De 15 a 64 años,7,22015899901006,22015899901006002,220158999010060021,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,06,002,1,Area rural,3,Si,Hombre,Hijo o HIja,6,Octubre,2004,No,Si,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220152,En otro lugar del país,220152,En otro lugar del país,220152,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Se ignora,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Pre escolar,1,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 5 a 9 años,De 0 a 14 años,0,22015899901006,22015899901006002,220158999010060021,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,06,002,1,Area rural,4,Si,Hombre,Hijo o HIja,2,Mayo,2008,No,Si,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220152,En otro lugar del país,220152,No había nacido,#NULL !,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Se ignora,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Al cuidado familiar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,#NULL !,#NULL !,#NULL !,De 1 a 4 años,De 0 a 14 años,#NULL !,22015899901006,22015899901006002,220158999010060021,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,06,003,1,Area rural,1,Si,Hombre,Jefe o Jefa de hogar,28,Enero,1982,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,150350,En otro lugar del país,220152,En otro lugar del país,220152,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Se ignora,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,No,#NULL !,Secundario,6,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,8510,4110,Cuenta propia,36,Fuera del hogar,Casado/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Trabajó al menos 1 hora,Enseñanza,Personal de apoyo administrativo,De 25 a 29 años,De 15 a 64 años,13,22015899901006,22015899901006003,220158999010060031,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,06,003,1,Area rural,2,Si,Mujer,Cónyuge o  conviviente,23,Junio,1987,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,150151,En otro lugar del país,220152,En otro lugar del país,220152,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Se ignora,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Se ignora,No,Se ignora,Si,Fiscomisional,Primario,6,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,127,9211,Cuenta propia,48,Dentro del hogar,Casado/a,No aporta,7,3,4,#NULL !,3,#NULL !,16,#NULL !,2004,Enero,#NULL !,Si,#NULL !,Indígena,Indígena,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca",Ocupaciones elementales,De 20 a 24 años,De 15 a 64 años,6,22015899901006,22015899901006003,220158999010060031,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,06,003,1,Area rural,3,Si,Mujer,Hijo o HIja,6,Marzo,2004,No,Si,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220150,En otro lugar del país,220152,En esta ciudad o parroquia rural,220158,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Se ignora,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Pre escolar,1,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 5 a 9 años,De 0 a 14 años,0,22015899901006,22015899901006003,220158999010060031,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,06,003,1,Area rural,4,Si,Mujer,Hijo o HIja,4,Noviembre,2006,No,Si,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220150,En otro lugar del país,220152,No había nacido,#NULL !,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Se ignora,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Al cuidado familiar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,#NULL !,#NULL !,#NULL !,De 1 a 4 años,De 0 a 14 años,#NULL !,22015899901006,22015899901006003,220158999010060031,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,06,003,1,Area rural,5,Si,Hombre,Hijo o HIja,1,Enero,2009,No,Si,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220150,En otro lugar del país,220150,No había nacido,#NULL !,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Se ignora,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Al cuidado familiar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,#NULL !,#NULL !,#NULL !,De 1 a 4 años,De 0 a 14 años,#NULL !,22015899901006,22015899901006003,220158999010060031,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,06,005,1,Area rural,1,Si,Hombre,Jefe o Jefa de hogar,48,Diciembre,1961,Si,#NULL !,No,Si,#NULL !,Fisico-Motora (Parálisis y amputaciones),#NULL !,#NULL !,#NULL !,No,En otro lugar del país,#NULL !,140650,En otro lugar del país,220151,En esta ciudad o parroquia rural,220158,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Secundario,3,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,8510,4110,Cuenta propia,48,Fuera del hogar,Unido/a,IESS Seguro general,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Físico-Motora (Parálisis y amputaciones),Indígena,Indígena,Trabajó al menos 1 hora,Enseñanza,Personal de apoyo administrativo,De 45 a 49 años,De 15 a 64 años,9,22015899901006,22015899901006005,220158999010060051,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,06,005,1,Area rural,2,Si,Mujer,Cónyuge o  conviviente,56,Abril,1954,Si,#NULL !,No,Si,#NULL !,Fisico-Motora (Parálisis y amputaciones),#NULL !,#NULL !,#NULL !,Si,En otro lugar del país,#NULL !,140950,En otro lugar del país,220151,En esta ciudad o parroquia rural,220158,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Centro de Alfabetización/(EBA),1,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,127,6112,Jornalero/a o peón,48,Fuera del hogar,Unido/a,No aporta,9,5,4,#NULL !,8,#NULL !,28,#NULL !,2002,Abril,#NULL !,Si,Físico-Motora (Parálisis y amputaciones),Indígena,Indígena,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca","Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",De 55 a 59 años,De 15 a 64 años,0,22015899901006,22015899901006005,220158999010060051,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,06,005,1,Area rural,3,Si,Mujer,Hijo o HIja,14,Septiembre,1996,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220151,En otro lugar del país,220151,En esta ciudad o parroquia rural,220158,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Primario,6,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No aporta,Ninguno,0,0,0,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 10 a 14 años,De 0 a 14 años,6,22015899901006,22015899901006005,220158999010060051,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,06,005,1,Area rural,4,Si,Mujer,Hijo o HIja,11,Enero,1999,No,Si,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220151,En otro lugar del país,220151,En esta ciudad o parroquia rural,220158,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Kichwa,#NULL !,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Educación Básica,7,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 10 a 14 años,De 0 a 14 años,6,22015899901006,22015899901006005,220158999010060051,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,06,005,1,Area rural,5,Si,Mujer,Hijo o HIja,9,Abril,2001,No,Si,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220151,En otro lugar del país,220151,En esta ciudad o parroquia rural,220158,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Educación Básica,5,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 5 a 9 años,De 0 a 14 años,4,22015899901006,22015899901006005,220158999010060051,ORELLANA,ORELLANA,LA BELLEZA,220158999010
Orellana,01,58,999,010,06,005,1,Area rural,6,Si,Hombre,Nieto o nieta,4,Abril,2006,No,Si,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220151,En otro lugar del país,220151,No había nacido,#NULL !,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Shuar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Al cuidado familiar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,#NULL !,#NULL !,#NULL !,De 1 a 4 años,De 0 a 14 años,#NULL !,22015899901006,22015899901006005,220158999010060051,ORELLANA,ORELLANA,LA BELLEZA,220158999010
