PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Secuencial de Hogar,"Del total de cuartos de este hogar, Cuantos son exclusivos para dormir",Ningun Dormitorio,Tiene este hogar cuarto o espacio exclusivo para cocinar,El servicio higiénico o escusado que dispone el hogar es,Dispone este hogar de espacio con instalaciones y/o ducha para bañarse,Cual es el principal combustible o energía que utiliza este hogar para cocinar,"Principalmente, el agua que toman los miembros del hogar",Dispone este hogar de servicio de telefono convencional,Algun miembro de este hogar dispone de servicio de telefono celular,Dispone este hogar de servicio de internet,Dispone este hogar de computadora,Dispone este hogar de servicio de televisión por cable,Cuanto fue el último pago que realizó el hogar por concepto de luz eléctrica,No paga la luz electrica,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para trabajar,Cuantos se trasladan fuera de esta ciudad o parroquia para trabajar,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para estudiar,Cuantos se trasladan fuera de la ciudad o parroquia rural para estudiar,La vivienda que ocupa este hogar es,"Durante el año 2010, Alguna persona de este hogar recibió dinero por parte de familiares o amigos que viven en el exterior",A partir del último censo de población y vivienda(Noviembre 2001) una o mas personas que vivían en este hogar viajaron a otro pais y todavia no regresan para quedarse definitivamente,Cuantos personas viajaron al Exterior,Total_Personas,Total_Hombres,Total_Mujeres,Identificador de manzana,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id
Orellana,01,52,999,005,05,013,1,Area rural,Hogar 1,4 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,2,6,22015299900505,22015299900505013,220152999005050131,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,05,014,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015299900505,22015299900505014,220152999005050141,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,05,015,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,2,5,22015299900505,22015299900505015,220152999005050151,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,05,016,1,Area rural,Hogar 1,3 dormitorios,#NULL !,No,No tiene,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,10,6,4,22015299900505,22015299900505016,220152999005050161,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,05,019,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",Le ponen cloro,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015299900505,22015299900505019,220152999005050191,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,05,020,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,14,5,9,22015299900505,22015299900505020,220152999005050201,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,05,023,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,1,4,22015299900505,22015299900505023,220152999005050231,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,05,024,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015299900505,22015299900505024,220152999005050241,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,05,025,1,Area rural,Hogar 1,0,#NULL !,No,No tiene,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015299900505,22015299900505025,220152999005050251,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,05,026,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,2,1,1,22015299900505,22015299900505026,220152999005050261,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,05,027,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,1,1,0,22015299900505,22015299900505027,220152999005050271,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,05,028,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,29,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015299900505,22015299900505028,220152999005050281,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,05,029,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015299900505,22015299900505029,220152999005050291,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,05,031,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,6,3,22015299900505,22015299900505031,220152999005050311,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,05,032,1,Area rural,Hogar 1,3 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,1,1,0,22015299900505,22015299900505032,220152999005050321,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,06,003,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,De uso exclusivo del hogar,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015299900506,22015299900506003,220152999005060031,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,06,006,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,1,6,22015299900506,22015299900506006,220152999005060061,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,06,008,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015299900506,22015299900506008,220152999005060081,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,06,010,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,11,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015299900506,22015299900506010,220152999005060101,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,06,011,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,1,#NULL !,No,#NULL !,No,#NULL !,Anticresis,No,No,#NULL !,3,2,1,22015299900506,22015299900506011,220152999005060111,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,06,016,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,Si,Si,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015299900506,22015299900506016,220152999005060161,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,06,018,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015299900506,22015299900506018,220152999005060181,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,06,023,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015299900506,22015299900506023,220152999005060231,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,06,029,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015299900506,22015299900506029,220152999005060291,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,06,031,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,25,#NULL !,No,#NULL !,No,#NULL !,Propia y la está pagando,No,No,#NULL !,1,1,0,22015299900506,22015299900506031,220152999005060311,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,06,034,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,7,3,4,22015299900506,22015299900506034,220152999005060341,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,52,999,005,06,035,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,1,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,1,1,0,22015299900506,22015299900506035,220152999005060351,ORELLANA,ORELLANA,TARACOA,220152999005
Orellana,01,54,999,004,01,001,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,6,5,1,22015499900401,22015499900401001,220154999004010011,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,01,002,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,6,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015499900401,22015499900401002,220154999004010021,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,01,003,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015499900401,22015499900401003,220154999004010031,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,02,001,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,3,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015499900402,22015499900402001,220154999004020011,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,02,002,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,Si,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015499900402,22015499900402002,220154999004020021,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,02,003,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,4,3,22015499900402,22015499900402003,220154999004020031,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,02,004,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,4,2,2,22015499900402,22015499900402004,220154999004020041,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,03,004,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,12,8,4,22015499900403,22015499900403004,220154999004030041,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,03,005,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015499900403,22015499900403005,220154999004030051,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,03,006,1,Area rural,Hogar 1,0,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015499900403,22015499900403006,220154999004030061,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,03,008,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,Si,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,3,2,1,22015499900403,22015499900403008,220154999004030081,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,03,009,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,Si,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,4,2,2,22015499900403,22015499900403009,220154999004030091,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,03,010,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015499900403,22015499900403010,220154999004030101,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,03,013,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015499900403,22015499900403013,220154999004030131,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,03,015,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015499900403,22015499900403015,220154999004030151,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,05,003,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,Si,1,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,8,3,5,22015499900405,22015499900405003,220154999004050031,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,05,004,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,6,4,2,22015499900405,22015499900405004,220154999004050041,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,05,006,1,Area rural,Hogar 1,0,0,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,2,1,1,22015499900405,22015499900405006,220154999004050061,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,05,007,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,5,2,3,22015499900405,22015499900405007,220154999004050071,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,05,008,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015499900405,22015499900405008,220154999004050081,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,05,009,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",Le ponen cloro,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015499900405,22015499900405009,220154999004050091,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,07,004,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015499900407,22015499900407004,220154999004070041,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,004,07,005,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015499900407,22015499900407005,220154999004070051,ORELLANA,ORELLANA,EL DORADO,220154999004
Orellana,01,54,999,005,03,002,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,2,2,0,22015499900503,22015499900503002,220154999005030021,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,01,54,999,005,03,004,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,4,1,3,22015499900503,22015499900503004,220154999005030041,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,01,54,999,005,03,005,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,12,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,2,4,22015499900503,22015499900503005,220154999005030051,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,01,54,999,005,03,006,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,20,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015499900503,22015499900503006,220154999005030061,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,01,54,999,005,03,007,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,7,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015499900503,22015499900503007,220154999005030071,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,01,54,999,005,03,008,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,3,#NULL !,No,#NULL !,Si,1,Prestada o cedida (no pagada),No,No,#NULL !,6,4,2,22015499900503,22015499900503008,220154999005030081,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,01,54,999,005,03,009,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,4,2,2,22015499900503,22015499900503009,220154999005030091,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,01,54,999,005,03,010,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,4,1,3,22015499900503,22015499900503010,220154999005030101,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,01,54,999,005,03,011,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015499900503,22015499900503011,220154999005030111,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,01,56,999,002,01,001,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,1,5,22015699900201,22015699900201001,220156999002010011,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,01,56,999,002,01,002,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015699900201,22015699900201002,220156999002010021,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,01,56,999,002,01,003,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015699900201,22015699900201003,220156999002010031,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,01,56,999,002,01,004,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015699900201,22015699900201004,220156999002010041,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,01,56,999,002,01,005,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015699900201,22015699900201005,220156999002010051,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,01,56,999,002,01,006,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015699900201,22015699900201006,220156999002010061,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,01,56,999,002,01,007,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,4,4,22015699900201,22015699900201007,220156999002010071,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
