PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",Cuantos grupos de personas(hogares) duermen en su vivienda y cocinan los alimentos por separado incluya su hogar,nro_hogares,Total de personas de la vivienda,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,sec_id,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,Total_Personas
Orellana,01,51,999,013,01,001,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Ladrillo o bloque,"Duela, parquet, tablón o piso flotante",Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,3 cuartos,Si,1 hogares,1,3 personas,3 dormitorios,#NULL !,22015199901301,220151999013,22015199901301001,220151999013010011,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,01,003,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Ladrillo o bloque,Ladrillo o cemento,Bueno,Bueno,Regular,De red pública,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,Por carro recolector,3 cuartos,Si,1 hogares,1,3 personas,2 dormitorios,#NULL !,22015199901301,220151999013,22015199901301003,220151999013010031,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,01,009,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,1,3 personas,2 dormitorios,#NULL !,22015199901301,220151999013,22015199901301009,220151999013010091,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,01,010,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,La queman,4 cuartos,Si,1 hogares,1,3 personas,4 dormitorios,#NULL !,22015199901301,220151999013,22015199901301010,220151999013010101,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,01,011,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,4 cuartos,Si,1 hogares,1,3 personas,2 dormitorios,#NULL !,22015199901301,220151999013,22015199901301011,220151999013010111,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,01,016,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Ladrillo o bloque,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,Por carro recolector,3 cuartos,Si,1 hogares,1,3 personas,2 dormitorios,#NULL !,22015199901301,220151999013,22015199901301016,220151999013010161,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,01,017,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,0,2,"La arrojan al río, acequia o canal",2 cuartos,Si,1 hogares,1,3 personas,2 dormitorios,#NULL !,22015199901301,220151999013,22015199901301017,220151999013010171,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,02,007,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La queman,3 cuartos,Si,1 hogares,1,3 personas,2 dormitorios,#NULL !,22015199901302,220151999013,22015199901302007,220151999013020071,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,02,011,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",Por tubería dentro de la vivienda,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,7,2,Por carro recolector,4 cuartos,Si,1 hogares,1,3 personas,4 dormitorios,#NULL !,22015199901302,220151999013,22015199901302011,220151999013020111,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,02,016,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Asbesto (Eternit, Eurolit)",Ladrillo o bloque,"Cerámica, baldosa, vinil o mármol",Bueno,Malo,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",No tiene,Red de empresa eléctrica de servicio público,No tiene medidor,1,0,Por carro recolector,1 cuarto,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901302,220151999013,22015199901302016,220151999013020161,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,02,017,1,Area rural,Choza,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,"Palma, paja u hoja",Otros materiales,Tabla sin tratar,Malo,Regular,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",No tiene,Red de empresa eléctrica de servicio público,No tiene medidor,1,0,Por carro recolector,1 cuarto,Si,1 hogares,1,3 personas,Sin dormitorio,#NULL !,22015199901302,220151999013,22015199901302017,220151999013020171,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,02,019,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,2 cuartos,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901302,220151999013,22015199901302019,220151999013020191,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,02,022,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,9,1,Por carro recolector,5 cuartos,Si,1 hogares,1,3 personas,2 dormitorios,#NULL !,22015199901302,220151999013,22015199901302022,220151999013020221,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,02,023,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,2 cuartos,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901302,220151999013,22015199901302023,220151999013020231,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,03,003,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901303,220151999013,22015199901303003,220151999013030031,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,03,010,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,4 cuartos,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901303,220151999013,22015199901303010,220151999013030101,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,03,016,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,Por carro recolector,3 cuartos,Si,1 hogares,1,3 personas,2 dormitorios,#NULL !,22015199901303,220151999013,22015199901303016,220151999013030161,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,03,030,1,Area rural,Covacha,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Otros materiales,Otros materiales,Tabla sin tratar,Malo,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,1 cuarto,Si,1 hogares,1,3 personas,Sin dormitorio,#NULL !,22015199901303,220151999013,22015199901303030,220151999013030301,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,03,034,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,0,4,Por carro recolector,2 cuartos,Si,1 hogares,1,3 personas,2 dormitorios,#NULL !,22015199901303,220151999013,22015199901303034,220151999013030341,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,04,001,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Ladrillo o bloque,Ladrillo o cemento,Bueno,Regular,Bueno,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,La queman,4 cuartos,Si,1 hogares,1,3 personas,2 dormitorios,#NULL !,22015199901304,220151999013,22015199901304001,220151999013040011,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,04,002,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901304,220151999013,22015199901304002,220151999013040021,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,013,04,004,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Ladrillo o bloque,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,4 cuartos,Si,1 hogares,1,3 personas,3 dormitorios,#NULL !,22015199901304,220151999013,22015199901304004,220151999013040041,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,014,02,015,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,Por carro recolector,1 cuarto,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901402,220151999014,22015199901402015,220151999014020151,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,014,02,021,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,Por carro recolector,1 cuarto,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901402,220151999014,22015199901402021,220151999014020211,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,014,02,024,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Teja,Madera,Tabla sin tratar,Regular,Malo,Malo,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,1,3 personas,4 dormitorios,#NULL !,22015199901402,220151999014,22015199901402024,220151999014020241,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,014,02,025,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901402,220151999014,22015199901402025,220151999014020251,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,014,02,027,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,Por carro recolector,1 cuarto,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901402,220151999014,22015199901402027,220151999014020271,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,014,02,041,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Bueno,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,2 cuartos,Si,1 hogares,1,3 personas,2 dormitorios,#NULL !,22015199901402,220151999014,22015199901402041,220151999014020411,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,015,01,003,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La entierran,2 cuartos,Si,1 hogares,1,3 personas,2 dormitorios,#NULL !,22015199901501,220151999015,22015199901501003,220151999015010031,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,015,03,005,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La queman,3 cuartos,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901503,220151999015,22015199901503005,220151999015030051,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,015,03,006,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La queman,4 cuartos,Si,1 hogares,1,3 personas,2 dormitorios,#NULL !,22015199901503,220151999015,22015199901503006,220151999015030061,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,015,04,011,1,Area rural,Otra vivienda particular,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Otros materiales,Otros materiales,Ladrillo o cemento,Regular,Bueno,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901504,220151999015,22015199901504011,220151999015040111,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,015,04,015,1,Area rural,Otra vivienda particular,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Otros materiales,Otros materiales,Tierra,Malo,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,La entierran,1 cuarto,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901504,220151999015,22015199901504015,220151999015040151,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,015,05,015,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Teja,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La entierran,2 cuartos,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901505,220151999015,22015199901505015,220151999015050151,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,015,05,027,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,3 cuartos,Si,1 hogares,1,3 personas,2 dormitorios,#NULL !,22015199901505,220151999015,22015199901505027,220151999015050271,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,016,01,013,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,Por carro recolector,2 cuartos,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901601,220151999016,22015199901601013,220151999016010131,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,016,01,019,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,1 cuarto,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901601,220151999016,22015199901601019,220151999016010191,ORELLANA,ORELLANA,DAYUMA,3
Orellana,01,51,999,016,01,021,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Caña revestida o bahareque,Tabla sin tratar,Regular,Regular,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,3 personas,1 dormitorio,#NULL !,22015199901601,220151999016,22015199901601021,220151999016010211,ORELLANA,ORELLANA,DAYUMA,3
