PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",Cuantos grupos de personas(hogares) duermen en su vivienda y cocinan los alimentos por separado incluya su hogar,nro_hogares,Total de personas de la vivienda,Total_Personas,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,viv_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id,hog_id
Orellana,01,51,999,007,01,027,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso común a varias viviendas,2,0,Por carro recolector,3 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015199900701,22015199900701027,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010271
Orellana,01,51,999,007,01,032,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,1,La queman,2 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015199900701,22015199900701032,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010321
Orellana,01,51,999,007,01,033,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,Por carro recolector,3 cuartos,Si,1 hogares,1,6 personas,6,3 dormitorios,#NULL !,22015199900701,22015199900701033,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010331
Orellana,01,51,999,007,01,040,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,2 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015199900701,22015199900701040,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010401
Orellana,01,51,999,007,01,055,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,3 cuartos,Si,1 hogares,1,6 personas,6,3 dormitorios,#NULL !,22015199900701,22015199900701055,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010551
Orellana,01,51,999,007,01,061,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal","Por tubería fuera del edificio, lote o terreno",No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,La entierran,2 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015199900701,22015199900701061,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010611
Orellana,01,51,999,007,01,065,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Teja,Hormigón,Tabla sin tratar,Regular,Regular,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,15,0,Por carro recolector,4 cuartos,Si,1 hogares,1,6 personas,6,3 dormitorios,#NULL !,22015199900701,22015199900701065,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010651
Orellana,01,51,999,009,04,022,1,Area rural,Rancho,Rio /mar / lago,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,6 personas,6,1 dormitorio,#NULL !,22015199900904,22015199900904022,ORELLANA,ORELLANA,DAYUMA,220151999009,220151999009040221
Orellana,01,51,999,011,01,003,1,Area rural,Mediagua,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,6 personas,6,1 dormitorio,#NULL !,22015199901101,22015199901101003,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011010031
Orellana,01,51,999,011,01,013,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015199901101,22015199901101013,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011010131
Orellana,01,51,999,011,01,015,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La entierran,3 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015199901101,22015199901101015,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011010151
Orellana,01,51,999,011,01,016,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,11,Si,1 hogares,1,6 personas,6,10,#NULL !,22015199901101,22015199901101016,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011010161
Orellana,01,51,999,011,02,006,1,Area rural,Mediagua,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,2 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015199901102,22015199901102006,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011020061
Orellana,01,51,999,011,02,030,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,"Hormigón (losa, cemento)",Hormigón,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,Por carro recolector,5 cuartos,Si,1 hogares,1,6 personas,6,3 dormitorios,#NULL !,22015199901102,22015199901102030,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011020301
Orellana,01,51,999,011,02,033,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Malo,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,No tiene medidor,3,0,La arrojan en terreno baldío o quebrada,9 cuartos,Si,1 hogares,1,6 personas,6,1 dormitorio,#NULL !,22015199901102,22015199901102033,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011020331
Orellana,01,51,999,011,03,010,1,Area rural,Mediagua,Rio /mar / lago,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,"La arrojan al río, acequia o canal",2 cuartos,Si,1 hogares,1,6 personas,6,1 dormitorio,#NULL !,22015199901103,22015199901103010,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030101
Orellana,01,51,999,011,03,011,1,Area rural,Casa/Villa,Rio /mar / lago,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Malo,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,6 personas,6,1 dormitorio,#NULL !,22015199901103,22015199901103011,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030111
Orellana,01,51,999,011,03,013,1,Area rural,Covacha,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,1 cuarto,Si,1 hogares,1,6 personas,6,Sin dormitorio,#NULL !,22015199901103,22015199901103013,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030131
Orellana,01,51,999,011,04,018,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Ladrillo o bloque,Ladrillo o cemento,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015199901104,22015199901104018,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040181
Orellana,01,51,999,011,04,027,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,0,5,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015199901104,22015199901104027,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040271
Orellana,01,51,999,011,04,033,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,2,1,Por carro recolector,2 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015199901104,22015199901104033,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040331
Orellana,01,51,999,011,04,038,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,6 personas,6,1 dormitorio,#NULL !,22015199901104,22015199901104038,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040381
Orellana,01,51,999,011,04,039,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,6 personas,6,1 dormitorio,#NULL !,22015199901104,22015199901104039,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040391
Orellana,01,51,999,011,04,041,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,1,2,Por carro recolector,3 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015199901104,22015199901104041,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040411
Orellana,01,51,999,011,04,046,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,4 cuartos,Si,1 hogares,1,6 personas,6,4 dormitorios,#NULL !,22015199901104,22015199901104046,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040461
Orellana,01,51,999,016,04,007,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tierra,Regular,Regular,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,6 personas,6,3 dormitorios,#NULL !,22015199901604,22015199901604007,ORELLANA,ORELLANA,DAYUMA,220151999016,220151999016040071
Orellana,01,51,999,016,04,010,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,6 personas,6,1 dormitorio,#NULL !,22015199901604,22015199901604010,ORELLANA,ORELLANA,DAYUMA,220151999016,220151999016040101
Orellana,01,51,999,018,01,007,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,6 personas,6,3 dormitorios,#NULL !,22015199901801,22015199901801007,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010071
Orellana,01,51,999,018,01,011,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La queman,2 cuartos,Si,1 hogares,1,6 personas,6,1 dormitorio,#NULL !,22015199901801,22015199901801011,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010111
Orellana,01,51,999,018,05,007,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Generador de luz (Planta eléctrica),#NULL !,1,0,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015199901805,22015199901805007,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018050071
Orellana,01,52,999,003,05,001,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,2 cuartos,Si,1 hogares,1,6 personas,6,1 dormitorio,#NULL !,22015299900305,22015299900305001,ORELLANA,ORELLANA,TARACOA,220152999003,220152999003050011
Orellana,01,52,999,003,05,004,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Generador de luz (Planta eléctrica),#NULL !,3,0,La queman,2 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015299900305,22015299900305004,ORELLANA,ORELLANA,TARACOA,220152999003,220152999003050041
Orellana,01,57,999,001,04,001,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,0,4,Por carro recolector,3 cuartos,Si,1 hogares,1,6 personas,6,3 dormitorios,#NULL !,22015799900104,22015799900104001,ORELLANA,ORELLANA,INES ARANGO,220157999001,220157999001040011
Orellana,01,57,999,005,11,002,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015799900511,22015799900511002,ORELLANA,ORELLANA,INES ARANGO,220157999005,220157999005110021
Orellana,01,57,999,005,11,003,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015799900511,22015799900511003,ORELLANA,ORELLANA,INES ARANGO,220157999005,220157999005110031
Orellana,01,58,999,007,02,012,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,6 personas,6,3 dormitorios,#NULL !,22015899900702,22015899900702012,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007020121
Orellana,01,58,999,010,06,005,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,1,6 personas,6,3 dormitorios,#NULL !,22015899901006,22015899901006005,ORELLANA,ORELLANA,LA BELLEZA,220158999010,220158999010060051
Orellana,01,58,999,013,01,002,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,2,Por carro recolector,4 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015899901301,22015899901301002,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013010021
Orellana,01,58,999,013,01,006,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,Por carro recolector,1 cuarto,Si,1 hogares,1,6 personas,6,1 dormitorio,#NULL !,22015899901301,22015899901301006,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013010061
Orellana,01,58,999,015,01,001,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,"Hormigón (losa, cemento)",Hormigón,Ladrillo o cemento,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,6 personas,6,2 dormitorios,#NULL !,22015899901501,22015899901501001,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015010011
