PROVINCIA	CANTON	PARROQUIA	ZONA	SECTOR	MANZANA	No. DE VIVIENDA	No. DE HOGAR	Area urbana o rural	Secuencial de Hogar	Del total de cuartos de este hogar, Cuantos son exclusivos para dormir	Ningun Dormitorio	Tiene este hogar cuarto o espacio exclusivo para cocinar	El servicio higi‚nico o escusado que dispone el hogar es	Dispone este hogar de espacio con instalaciones y/o ducha para ba¤arse	Cual es el principal combustible o energ¡a que utiliza este hogar para cocinar	Principalmente, el agua que toman los miembros del hogar	Dispone este hogar de servicio de telefono convencional	Algun miembro de este hogar dispone de servicio de telefono celular	Dispone este hogar de servicio de internet	Dispone este hogar de computadora	Dispone este hogar de servicio de televisi¢n por cable	Cuanto fue el £ltimo pago que realiz¢ el hogar por concepto de luz el‚ctrica	No paga la luz electrica	Alg£n miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para trabajar	Cuantos se trasladan fuera de esta ciudad o parroquia para trabajar	Alg£n miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para estudiar	Cuantos se trasladan fuera de la ciudad o parroquia rural para estudiar	La vivienda que ocupa este hogar es	Durante el a¤o 2010, Alguna persona de este hogar recibi¢ dinero por parte de familiares o amigos que viven en el exterior	A partir del £ltimo censo de poblaci¢n y vivienda(Noviembre 2001) una o mas personas que viv¡an en este hogar viajaron a otro pais y todavia no regresan para quedarse definitivamente	Cuantos personas viajaron al Exterior	Total_Personas	Total_Hombres	Total_Mujeres	Identificador de manzana	sec_id	viv_id	hog_id	Nombre de provincia	Nombre de cant¢n	Nombre de parroquia
Orellana	01	58	999	015	01	025	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	2	1	1	22015899901501	220158999015	22015899901501025	220158999015010251	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	026	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	Si	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	2	2	0	22015899901501	220158999015	22015899901501026	220158999015010261	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	027	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	8	3	5	22015899901501	220158999015	22015899901501027	220158999015010271	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	028	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	2	1	1	22015899901501	220158999015	22015899901501028	220158999015010281	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	029	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	4	2	2	22015899901501	220158999015	22015899901501029	220158999015010291	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	030	1	Area rural	Hogar 1	0	0	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	4	2	2	22015899901501	220158999015	22015899901501030	220158999015010301	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	031	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	3	2	1	22015899901501	220158999015	22015899901501031	220158999015010311	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	032	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	5	4	1	22015899901501	220158999015	22015899901501032	220158999015010321	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	041	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	5	2	3	22015899901501	220158999015	22015899901501041	220158999015010411	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	045	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	5	2	3	22015899901501	220158999015	22015899901501045	220158999015010451	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	046	1	Area rural	Hogar 1	4 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	5	4	1	22015899901501	220158999015	22015899901501046	220158999015010461	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	047	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	2	1	1	22015899901501	220158999015	22015899901501047	220158999015010471	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	048	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	3	1	2	22015899901501	220158999015	22015899901501048	220158999015010481	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	049	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La hierven	No	No	No	No	No	#NULL !	#NULL !	Si	1	No	#NULL !	Prestada o cedida (no pagada)	No	No	#NULL !	2	1	1	22015899901501	220158999015	22015899901501049	220158999015010491	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	050	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Prestada o cedida (no pagada)	No	No	#NULL !	7	5	2	22015899901501	220158999015	22015899901501050	220158999015010501	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	054	1	Area rural	Hogar 1	4 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	7	3	4	22015899901501	220158999015	22015899901501054	220158999015010541	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	056	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	4	2	2	22015899901501	220158999015	22015899901501056	220158999015010561	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	057	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	De uso exclusivo del hogar	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	5	4	1	22015899901501	220158999015	22015899901501057	220158999015010571	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	058	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	Compartido con varios hogares	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	5	4	1	22015899901501	220158999015	22015899901501058	220158999015010581	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	059	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	5	3	2	22015899901501	220158999015	22015899901501059	220158999015010591	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	060	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	6	3	3	22015899901501	220158999015	22015899901501060	220158999015010601	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	061	1	Area rural	Hogar 1	0	0	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	5	2	3	22015899901501	220158999015	22015899901501061	220158999015010611	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	062	1	Area rural	Hogar 1	0	0	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	7	5	2	22015899901501	220158999015	22015899901501062	220158999015010621	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	063	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia (regalada, donada, heredada o por posesi¢n)	No	No	#NULL !	5	4	1	22015899901501	220158999015	22015899901501063	220158999015010631	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	01	064	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	3	2	1	22015899901501	220158999015	22015899901501064	220158999015010641	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	001	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	De uso exclusivo del hogar	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	5	3	22015899901502	220158999015	22015899901502001	220158999015020011	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	002	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	3	2	1	22015899901502	220158999015	22015899901502002	220158999015020021	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	003	1	Area rural	Hogar 1	0	0	No	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Prestada o cedida (no pagada)	No	No	#NULL !	3	2	1	22015899901502	220158999015	22015899901502003	220158999015020031	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	004	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	6	5	1	22015899901502	220158999015	22015899901502004	220158999015020041	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	005	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	5	2	3	22015899901502	220158999015	22015899901502005	220158999015020051	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	006	1	Area rural	Hogar 1	3 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	1	1	0	22015899901502	220158999015	22015899901502006	220158999015020061	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	007	1	Area rural	Hogar 1	2 dormitorios	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	3	3	0	22015899901502	220158999015	22015899901502007	220158999015020071	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	008	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	5	3	22015899901502	220158999015	22015899901502008	220158999015020081	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	009	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	5	2	3	22015899901502	220158999015	22015899901502009	220158999015020091	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	010	1	Area rural	Hogar 1	4 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	13	5	8	22015899901502	220158999015	22015899901502010	220158999015020101	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	012	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	2	1	1	22015899901502	220158999015	22015899901502012	220158999015020121	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	014	1	Area rural	Hogar 1	4 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	4	3	1	22015899901502	220158999015	22015899901502014	220158999015020141	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	015	1	Area rural	Hogar 1	2 dormitorios	#NULL !	No	No tiene	No tiene	Gas (tanque o cilindro)	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	8	5	3	22015899901502	220158999015	22015899901502015	220158999015020151	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	016	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	5	4	1	22015899901502	220158999015	22015899901502016	220158999015020161	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	017	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	4	2	2	22015899901502	220158999015	22015899901502017	220158999015020171	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	022	1	Area rural	Hogar 1	2 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	3	0	3	22015899901502	220158999015	22015899901502022	220158999015020221	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	023	1	Area rural	Hogar 1	2 dormitorios	#NULL !	No	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	3	2	1	22015899901502	220158999015	22015899901502023	220158999015020231	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	02	026	1	Area rural	Hogar 1	1 dormitorio	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	3	2	1	22015899901502	220158999015	22015899901502026	220158999015020261	ORELLANA	ORELLANA	LA BELLEZA
Orellana	01	58	999	015	03	001	1	Area rural	Hogar 1	4 dormitorios	#NULL !	Si	No tiene	No tiene	Le¤a, carb¢n	La beben tal como llega al hogar	No	No	No	No	No	#NULL !	#NULL !	No	#NULL !	No	#NULL !	Propia y totalmente pagada	No	No	#NULL !	6	3	3	22015899901503	220158999015	22015899901503001	220158999015030011	ORELLANA	ORELLANA	LA BELLEZA
